Date,Close/Last,Volume,Open,High,Low,Day
12/13/2023,"82,176.82",147,"81,792.82","87,072.87","81,792.82",828
12/14/2023,"82,944.83",258,"83,520.84","84,119.88","77,952.78",829
12/15/2023,"84,768.85",179,"85,056.85","87,725.68","82,848.83",830
12/18/2023,"82,368.82",120,"84,672.85","87,359.91","81,984.82",831
12/19/2023,"87,072.87",281,"79,200.79","88,032.88","76,896.77",832
12/20/2023,"78,624.79",166,"81,600.82","83,472.83","77,472.77",833
12/21/2023,"82,176.82",219,"85,536.86","85,872.86","80,448.80",834
12/22/2023,"86,592.87",147,"85,536.86","86,880.87","83,424.83",835
12/26/2023,"86,304.86",182,"84,672.85","91,538.84","84,672.85",836
12/27/2023,"86,784.87",177,"91,680.92","93,216.93","85,392.85",837
12/28/2023,"91,680.92",118,"89,856.90","92,544.93","89,088.89",838
12/29/2023,"89,472.89",83,"89,184.89","90,624.91","88,320.88",839
01/02/2024,"87,456.87",184,"84,192.84","90,720.91","83,712.84",840
01/03/2024,"84,384.84",197,"81,696.82","85,920.86","80,160.80",841
01/04/2024,"79,200.79",72,"77,760.78","79,776.80","77,760.78",842
01/05/2024,"79,296.79",139,"78,432.78","80,832.81","76,149.88",843
01/08/2024,"80,256.80",98,"78,336.78","80,832.81","75,936.76",844
01/09/2024,"79,008.79",128,"76,224.76","81,600.82","76,032.76",845
01/10/2024,"77,280.77",164,"79,680.80","79,872.80","75,264.75",846
01/11/2024,"80,640.81",315,"72,960.73","81,311.85","71,712.72",847
01/12/2024,"73,440.73",355,"78,432.78","78,432.78","71,040.71",848
01/16/2024,"78,624.79",246,"84,480.84","86,688.87","77,568.78",849
01/17/2024,"84,576.85",130,"87,168.87","88,032.88","84,480.84",850
01/18/2024,"86,784.87",180,"90,624.91","91,200.91","85,200.85",851
01/19/2024,"90,624.91",74,"91,968.92","92,160.92","89,568.90",852
01/22/2024,"91,200.91",160,"96,192.96","96,288.96","89,376.89",853
01/23/2024,"96,096.96",147,"96,384.96","97,536.02","95,520.96",854
01/24/2024,"97,632.98",246,"105,601.06","106,081.06","96,096.96",855
01/25/2024,"106,945.07",288,"102,241.02","107,521.08","102,049.02",856
01/26/2024,"102,433.02",156,"101,703.42","102,913.03","99,601.00",857
01/29/2024,"101,281.01",262,"105,889.06","107,905.08","100,609.01",858
01/30/2024,"100,609.01",344,"101,281.01","110,401.10","99,841.00",859
01/31/2024,"99,553.00",349,"99,360.99","102,145.02","96,960.97",860
02/01/2024,"103,585.04",1101,"97,152.97","104,737.05","94,368.94",861
02/02/2024,"96,192.96",317,"89,664.90","97,920.98","89,568.90",862
02/05/2024,"88,896.89",188,"86,688.87","90,816.91","86,688.87",863
02/06/2024,"87,360.87",171,"86,496.87","90,288.90","85,440.85",864
02/07/2024,"87,648.88",177,"86,016.86","87,744.88","84,480.84",865
02/08/2024,"86,016.86",127,"88,800.89","89,664.90","85,920.86",866
02/09/2024,"88,320.88",158,"87,936.88","90,048.90","86,688.87",867
02/12/2024,"85,728.86",236,"89,280.89","90,618.19","85,440.85",868
02/13/2024,"88,128.88",676,"105,601.06","105,601.06","87,840.88",869
02/14/2024,"104,065.04",421,"94,848.95","105,313.05","93,312.93",870
02/15/2024,"94,464.94",205,"96,096.96","98,784.99","93,312.93",871
02/16/2024,"96,960.97",157,"95,136.95","97,536.98","92,736.93",872
02/20/2024,"96,864.97",147,"91,584.92","97,152.97","91,200.91",873
02/21/2024,"91,200.91",122,"92,160.92","94,560.95","88,896.89",874
02/22/2024,"91,296.91",250,"88,320.88","94,944.95","88,320.88",875
02/23/2024,"86,208.86",162,"87,840.88","91,200.91","83,520.84",876
02/26/2024,"88,416.88",127,"92,256.92","93,984.94","88,320.88",877
02/27/2024,"93,408.93",160,"89,568.90","94,848.95","87,840.88",878
02/28/2024,"87,168.87",205,"88,128.88","90,144.90","85,248.85",879
02/29/2024,"88,512.89",170,"91,824.92","94,080.94","87,840.88",880
03/01/2024,"90,720.91",141,"96,000.96","97,440.97","90,432.90",881
03/04/2024,"97,824.98",124,"100,801.01","101,185.01","96,960.97",882
03/05/2024,"100,609.01",426,"99,581.80","100,609.01","92,448.92",883
03/06/2024,"95,232.95",391,"103,201.03","103,201.03","91,200.91",884
03/07/2024,"105,121.05",158,"109,057.09","112,129.12","103,681.04",885
03/08/2024,"109,057.09",174,"114,289.14","114,625.15","107,809.08",886
03/11/2024,"116,833.17",160,"119,041.19","120,961.21","113,377.13",887
03/12/2024,"120,961.21",159,"114,241.14","121,345.21","112,725.29",888
03/13/2024,"114,145.14",94,"114,049.14","116,833.17","112,137.76",889
03/14/2024,"114,049.14",93,"117,121.17","119,233.19","112,705.13",890
03/15/2024,"117,697.18",92,"118,753.19","121,633.22","116,929.17",891
03/18/2024,"119,329.19",97,"117,793.18","120,529.21","115,201.15",892
03/19/2024,"117,409.17",204,"125,665.26","127,537.28","115,489.15",893
03/20/2024,"128,641.29",277,"116,161.16","130,369.30","112,417.12",894
03/21/2024,"115,969.16",192,"111,914.08","119,425.19","111,914.08",895
03/22/2024,"112,321.12",138,"120,001.20","120,096.24","111,361.11",896
03/25/2024,"116,929.17",366,"114,337.14","119,617.20","107,041.07",897
03/26/2024,"109,921.10",672,"131,329.31","132,001.32","98,304.98",898
03/27/2024,"132,481.32",401,"139,681.40","140,737.41","129,121.29",899
03/28/2024,"142,273.42",677,"125,281.25","144,289.44","120,193.20",900
04/01/2024,"134,209.34",965,"161,665.62","163,201.63","123,937.24",901
04/02/2024,"132,289.32",146,"137,569.38","141,025.41","131,521.32",902
04/03/2024,"132,769.33",98,"136,225.36","136,225.36","131,137.31",903
04/04/2024,"130,753.31",169,"134,593.35","138,241.38","127,825.28",904
04/05/2024,"127,297.27",141,"120,961.21","133,249.33","120,961.21",905
04/08/2024,"119,041.19",150,"127,969.28","132,097.32","116,881.17",906
04/09/2024,"127,393.27",101,"131,521.32","133,107.25","125,761.26",907
04/10/2024,"133,249.33",156,"138,529.39","141,505.42","125,569.26",908
04/11/2024,"138,433.38",78,"144,961.45","144,975.85","138,241.38",909
04/12/2024,"144,385.44",82,"143,521.44","145,633.46","140,257.40",910
04/15/2024,"140,353.40",96,"138,721.39","147,073.47","137,089.37",911
04/16/2024,"142,177.42",43,"144,961.45","145,441.45","139,825.40",912
04/17/2024,"139,777.40",88,"141,601.42","149,089.49","136,417.36",913
04/18/2024,"142,657.43",67,"151,201.51","152,641.53","142,177.42",914
04/19/2024,"150,049.50",56,"151,489.51","158,113.58","148,801.49",915
04/22/2024,"149,569.50",88,"151,105.51","153,121.53","148,321.48",916
04/23/2024,"152,353.52",130,"155,521.56","156,385.56","149,089.49",917
04/24/2024,"158,785.59",171,"160,225.60","164,161.64","153,794.50",918
04/25/2024,"153,217.53",350,"165,409.65","167,809.68","146,401.46",919
04/26/2024,"143,233.43",226,"147,841.48","157,249.57","138,721.39",920
04/29/2024,"142,945.43",111,"133,921.34","146,113.46","133,921.34",921
04/30/2024,"132,001.32",47,"134,401.34","134,401.34","129,793.30",922
05/01/2024,"128,929.29",91,"121,057.21","136,033.36","116,737.17",923
05/02/2024,"120,481.20",35,"120,961.21","123,254.67","119,617.20",924
05/03/2024,"120,673.21",53,"121,345.21","122,593.23","119,521.20",925
05/06/2024,"123,265.23",44,"125,761.26","126,474.54","121,537.22",926
05/07/2024,"127,201.27",37,"127,873.28","129,313.29","125,761.26",927
05/08/2024,"127,105.27",47,"130,561.31","135,649.36","125,857.26",928
05/09/2024,"131,713.32",26,"131,041.31","132,577.33","128,881.29",929
05/10/2024,"130,945.31",50,"128,449.28","132,001.32","124,321.24",930
05/13/2024,"128,449.28",77,"132,001.32","133,248.37","123,073.23",931
05/14/2024,"128,449.28",56,"130,945.31","133,825.34","125,665.26",932
05/15/2024,"129,697.30",158,"134,209.34","140,449.40","127,105.27",933
05/16/2024,"134,593.35",109,"128,065.28","135,361.35","128,065.28",934
05/17/2024,"126,913.27",106,"121,441.21","129,409.29","119,041.19",935
05/20/2024,"121,921.22",51,"120,769.21","125,185.25","117,841.18",936
05/21/2024,"117,985.18",56,"122,017.22","122,881.23","116,449.16",937
05/22/2024,"121,345.21",41,"120,673.21","123,840.28","118,629.35",938
05/23/2024,"120,193.20",133,"127,087.03","127,167.67","118,177.18",939
05/24/2024,"115,201.15",83,"115,162.75","118,561.19","112,513.13",940
05/28/2024,"113,185.13",97,"107,521.08","113,281.13","107,041.07",941
05/29/2024,"107,233.07",44,"104,929.05","111,457.11","103,393.03",942
05/30/2024,"103,969.04",31,"104,449.04","104,449.04","103,146.31",943
05/31/2024,"104,449.04",35,"104,641.05","105,601.06","104,161.04",944
06/03/2024,"104,257.04",30,"105,505.06","105,505.06","103,201.03",945
06/04/2024,"105,985.06",34,"105,889.06","108,097.08","105,217.05",946
06/05/2024,"105,985.06",17,"106,177.06","107,233.07","104,929.05",947
06/06/2024,"106,273.06",45,"104,065.04","108,481.08","103,633.04",948
06/07/2024,"104,545.05",48,"103,873.04","105,399.45","102,049.02",949
06/10/2024,"104,929.05",52,"106,465.06","107,041.07","101,953.02",950
06/11/2024,"105,121.05",106,"101,665.02","105,696.10","100,033.00",951
06/12/2024,"104,833.05",108,"112,801.13","112,801.13","104,257.04",952
06/13/2024,"108,001.08",72,"109,633.10","110,881.11","104,737.05",953
06/14/2024,"110,113.10",24,"111,687.52","113,089.13","109,729.10",954
06/17/2024,"113,569.14",16,"111,361.11","113,761.14","110,881.11",955
06/18/2024,"110,881.11",40,"110,881.11","111,841.12","108,577.09",956
06/20/2024,"111,745.12",33,"112,801.13","113,089.13","110,593.11",957
06/21/2024,"112,609.13",35,"112,897.13","114,433.14","112,225.12",958
06/24/2024,"112,705.13",28,"117,697.18","117,697.18","112,225.12",959
06/25/2024,"115,681.16",30,"112,801.13","116,161.16","112,801.13",960
06/26/2024,"113,473.13",25,"116,065.16","116,641.17","112,897.13",961
06/27/2024,"115,393.15",39,"117,025.17","117,697.18","114,241.14",962
06/28/2024,"117,793.18",43,"114,658.75","119,041.19","114,658.75",963
07/01/2024,"113,953.14",75,"112,993.13","117,313.17","112,417.12",964
07/02/2024,"112,993.13",58,"108,097.08","113,377.13","106,849.07",965
07/03/2024,"108,097.08",62,"108,577.09","110,113.10","106,417.06",966
07/05/2024,"110,881.11",73,"115,201.15","116,161.16","108,385.08",967
07/08/2024,"114,433.14",62,"118,849.19","118,849.19","113,857.14",968
07/09/2024,"118,657.19",126,"114,721.15","120,961.21","113,761.14",969
07/10/2024,"112,225.12",216,"121,537.22","124,705.25","111,553.12",970
07/11/2024,"120,769.21",124,"119,713.20","125,857.26","119,665.20",971
07/12/2024,"125,473.25",251,"140,929.41","143,137.43","122,881.23",972
07/15/2024,"143,905.44",135,"147,457.47","148,123.72","135,169.35",973
07/16/2024,"142,657.43",145,"134,689.35","145,345.45","134,689.35",974
07/17/2024,"134,689.35",141,"131,521.32","139,393.39","131,521.32",975
07/18/2024,"130,849.31",322,"130,561.31","135,745.36","127,393.27",976
07/19/2024,"118,945.19",37,"121,153.21","124,225.24","118,369.18",977
07/22/2024,"119,041.19",47,"118,657.19","122,785.23","117,409.17",978
07/23/2024,"115,777.16",44,"117,793.18","120,001.20","115,297.15",979
07/24/2024,"114,145.14",38,"115,201.15","116,742.93","112,417.12",980
07/25/2024,"115,297.15",42,"116,055.56","119,905.20","114,241.14",981
07/26/2024,"117,025.17",71,"115,489.15","117,025.17","111,361.11",982
07/29/2024,"111,457.11",102,"111,169.11","113,857.14","109,825.10",983
07/30/2024,"115,009.15",109,"117,985.18","119,329.19","114,433.14",984
07/31/2024,"117,217.17",68,"117,121.17","119,137.19","116,929.17",985
08/01/2024,"117,793.18",81,"120,961.21","121,441.21","115,777.16",986
08/02/2024,"121,537.22",61,"121,729.22","123,649.24","120,097.20",987
08/05/2024,"123,169.23",64,"124,801.25","126,721.27","122,401.22",988
08/06/2024,"126,145.26",99,"124,033.24","129,121.29","121,297.21",989
08/07/2024,"126,721.27",107,"133,441.33","135,361.35","124,993.25",990
08/08/2024,"127,969.28",95,"131,041.31","131,328.35","123,841.24",991
08/09/2024,"132,385.32",129,"124,993.25","134,401.34","123,409.23",992
08/12/2024,"128,257.28",154,"117,601.18","132,961.33","116,834.13",993
08/13/2024,"116,161.16",185,"120,097.20","120,414.96","112,321.12",994
08/14/2024,"116,833.17",126,"115,009.15","119,233.19","113,089.13",995
08/15/2024,"109,441.09",111,"113,549.94","119,425.19","108,001.08",996
08/16/2024,"114,241.14",320,"116,641.17","116,737.17","101,377.01",997
08/19/2024,"110,497.11",290,"123,361.23","124,705.25","109,825.10",998
08/20/2024,"122,689.23",178,"136,993.37","139,105.39","121,921.22",999
08/21/2024,"136,033.36",91,"144,001.44","144,001.44","134,881.35","1,000"
08/22/2024,"143,041.43",136,"142,081.42","146,880.51","139,201.39",1001
08/23/2024,"135,265.35",191,"142,849.43","142,849.43","132,577.33","1,002"
08/26/2024,"144,001.44",202,"148,993.49","150,721.51","137,281.37",1003
08/27/2024,"147,937.48",144,"151,585.52","154,273.54","147,361.47","1,004"
08/28/2024,"149,761.50",315,"161,089.61","162,145.62","144,577.45",1005
08/29/2024,"169,153.69",247,"170,497.71","179,790.60","168,673.69","1,006"
08/30/2024,"164,161.64",129,"165,505.66","171,361.71","162,481.62",1007
09/03/2024,"164,833.65",127,"165,505.66","171,553.72","161,761.62","1,008"
09/04/2024,"171,073.71",261,"165,409.65","176,353.76","161,281.61",1009
09/05/2024,"162,433.62",249,"156,001.56","167,809.68","154,081.54","1,010"
09/06/2024,"149,569.50",126,"149,377.49","153,792.58","145,921.46",1011
09/09/2024,"151,585.52",193,"157,825.58","158,785.59","149,761.50","1,012"
09/10/2024,"157,249.57",212,"160,513.61","168,001.68","155,617.56",1013
09/11/2024,"162,145.62",224,"168,001.68","169,153.69","159,361.59","1,014"
09/12/2024,"167,905.68",240,"169,729.70","177,601.78","167,041.67",1015
09/13/2024,"165,697.66",394,"164,689.65","180,001.80","162,433.62","1,016"
09/16/2024,"159,649.60",303,"159,937.60","171,265.71","157,537.58",1017
09/17/2024,"155,521.56",504,"168,856.09","177,601.78","155,041.55","1,018"
09/18/2024,"170,689.71",437,"182,881.83","183,841.84","168,097.68",1019
09/19/2024,"183,937.84",681,"193,633.94","199,201.99","182,401.82","1,020"
09/20/2024,"177,121.77",1532,"194,977.95","198,241.98","163,873.64",1021
09/23/2024,"148,129.48",1665,"153,505.54","168,001.68","139,201.39","1,022"
09/24/2024,"124,801.25",467,"132,001.32","143,905.44","120,289.20",1023
09/25/2024,"127,009.27",546,"122,977.23","128,161.28","118,177.18","1,024"
09/26/2024,"109,633.10",208,"109,825.10","110,593.11","108,481.08",1025
09/27/2024,"107,041.07",72,"106,465.06","107,521.08","105,697.06","1,026"
09/30/2024,"106,849.07",102,"109,153.09","109,441.09","105,601.06",1027
10/01/2024,"109,921.10",71,"110,881.11","111,361.11","108,577.09","1,028"
10/02/2024,"111,745.12",120,"113,761.14","113,761.14","108,865.09","1,029"
10/03/2024,"113,857.14",151,"114,241.14","114,659.71","108,049.08",1030
10/04/2024,"114,241.14",223,"114,721.15","114,721.15","112,801.13","1,031"
10/07/2024,"111,841.12",318,"111,697.12","113,185.13","110,497.11",1032
10/08/2024,"111,361.11",324,"112,705.13","113,281.13","110,497.11","1,033"
10/09/2024,"115,201.15",928,"114,721.15","118,561.19","109,537.10",1034
10/10/2024,"96,960.97",7,"96,960.97","98,400.98","96,192.96","1,035"
10/11/2024,"96,672.97",24,"96,288.96","97,248.97","95,232.95",1036
10/14/2024,"96,192.96",4,"96,768.97","97,344.97","96,192.96","1,037"
10/15/2024,"96,576.97",4,"96,768.97","96,768.97","96,000.96",1038
10/16/2024,"96,768.97",6,"96,288.96","97,056.97","96,288.96","1,039"
10/17/2024,"96,000.96",17,"96,000.96","96,768.97","95,040.95",1040
10/18/2024,"95,712.96",2,"94,080.94","96,000.96","94,080.94","1,041"
10/21/2024,"95,808.96",11,"95,808.96","95,904.96","94,272.94",1042
10/22/2024,"95,808.96",3,"96,288.96","96,480.96","95,808.96","1,043"
10/23/2024,"96,000.96",12,"96,096.96","96,192.96","96,000.96",1044
10/24/2024,"96,096.96",13,"96,000.96","96,192.96","95,616.96","1,045"
10/25/2024,"96,000.96",13,"96,000.96","96,192.96","96,000.96",1046
10/28/2024,"96,000.96",7,"95,808.96","96,192.96","95,808.96","1,047"
10/29/2024,"96,000.96",24,"96,000.96","96,096.96","95,808.96",1048
10/30/2024,"96,000.96",11,"96,000.96","96,000.96","95,712.96","1,049"
10/31/2024,"96,000.96",18,"95,808.96","96,192.96","95,040.95",1050
11/01/2024,"95,808.96",27,"95,520.96","95,904.96","94,272.94","1,051"
11/04/2024,"95,904.96",2,"95,837.76","95,904.96","95,040.95",1052
11/05/2024,"95,616.96",24,"95,520.96","95,904.96","95,040.95","1,053"
11/06/2024,"95,136.95",2,"95,232.95","95,520.96","94,848.95",1054
11/07/2024,"95,232.95",5,"94,560.95","95,520.96","94,560.95","1,055"
11/08/2024,"94,560.95",2,"94,176.94","95,520.96","94,176.94",1056
11/11/2024,"94,176.94",8,"94,992.95","95,040.95","94,080.94","1,057"
11/12/2024,"94,368.94",N/A,"94,272.94","94,368.94","94,272.94",1058
11/13/2024,"94,464.94",2,"94,176.94","94,560.95","94,176.94","1,059"
11/14/2024,"94,176.94",11,"94,176.94","94,368.94","94,128.94",1060
11/15/2024,"94,080.94",1,"94,080.94","94,176.94","93,792.94","1,061"
11/18/2024,"94,080.94",N/A,"94,079.98","94,080.94","93,697.90",1062
11/19/2024,"94,176.94",1,"93,888.94","94,176.94","93,888.94","1,063"
11/20/2024,"93,792.94",N/A,"93,312.93","93,792.94","93,312.93",1064
11/21/2024,"93,792.94",N/A,"93,312.93","93,792.94","93,312.93","1,065"
11/22/2024,"93,408.93",6,"93,408.93","93,696.94","93,312.93",1066
11/25/2024,"93,408.93",1,"93,312.93","93,792.94","93,312.93","1,067"
11/26/2024,"93,792.94",N/A,"93,408.93","93,792.94","93,408.93",1068
11/27/2024,"93,888.94",13,"93,792.94","93,888.94","93,408.93","1,069"
11/29/2024,"93,600.94",59,"93,408.93","93,696.94","93,360.93",1070
12/02/2024,"93,408.93",11,"93,408.93","93,504.94","93,408.93","1,071"
12/03/2024,"93,312.93",1,"93,312.93","93,312.93","93,312.93",1072
12/04/2024,"93,311.97",1,"93,120.93","93,311.97","93,120.93","1,073"
12/05/2024,"93,120.93",1,"93,120.93","93,312.93","93,120.93",1074
12/06/2024,"93,120.93",1,"93,120.93","93,120.93","93,120.93","1,075"
12/09/2024,"93,218.85",1,"93,216.93","93,312.93","93,216.93",1076
12/10/2024,"93,006.69",N/A,"93,006.69","93,006.69","93,006.69","1,077"
12/11/2024,"93,216.93",N/A,"93,120.93","93,216.93","93,120.93",1078
12/12/2024,"93,120.93",1,"92,832.93","93,120.93","92,832.93","1,079"
12/13/2024,"92,736.93",2,"92,736.93","93,120.93","92,640.93",1080
12/16/2024,"92,640.93",2,"93,120.93","93,120.93","92,640.93","1,081"
12/17/2024,"92,736.93",10,"92,928.93","92,928.93","92,736.93",1082
12/18/2024,"92,832.93",13,"92,928.93","93,120.93","92,730.21","1,083"
12/19/2024,"93,216.93",17,"92,928.93","93,216.93","92,832.93",1084
12/20/2024,"92,976.93",1,"92,928.93","93,120.93","92,928.93","1,085"
12/23/2024,"93,600.94",12,"92,928.93","93,600.94","92,928.93",1086
12/24/2024,"93,120.93",N/A,"93,312.93","93,312.93","92,928.93","1,087"
12/26/2024,"93,312.93",22,"93,216.93","93,312.93","92,928.93",1088
12/27/2024,"93,408.93",N/A,"93,408.93","93,408.93","93,408.93","1,089"
12/30/2024,"93,408.93",1,"93,408.93","93,408.93","93,408.93",1090
12/31/2024,"93,408.93",8,"93,408.93","93,888.94","93,408.93","1,091"
01/02/2025,"93,408.93",2,"93,408.93","93,984.94","93,407.01",1092
01/03/2025,"93,312.93",11,"93,408.93","93,408.93","93,312.93","1,093"
01/06/2025,"93,408.93",32,"93,408.93","93,408.93","93,408.93",1094
01/07/2025,"93,408.93",16,"93,216.93","93,408.93","93,120.93","1,095"
01/08/2025,"93,696.94",N/A,"93,600.94","93,744.94","93,600.94",1096
01/10/2025,"93,504.94",2,"93,696.94","93,696.94","93,504.94","1,097"
01/13/2025,"93,792.94",2,"93,696.94","93,792.94","93,696.94",1098
01/14/2025,"93,792.94",N/A,"93,792.94","93,792.94","93,792.94","1,099"
01/15/2025,"93,696.94",2,"93,792.94","93,792.94","93,696.94",1100
01/16/2025,"94,080.94",N/A,"94,080.94","94,080.94","94,080.94","1,101"
01/17/2025,"93,600.94",37,"93,600.94","93,696.94","93,600.94",1102
01/21/2025,"93,792.94",22,"94,080.94","94,176.94","93,696.94","1,103"
01/22/2025,"94,176.94",63,"93,792.94","95,040.95","93,600.94",1104
01/23/2025,"93,792.94",86,"93,696.94","94,080.94","93,696.94","1,105"
01/24/2025,"93,696.94",N/A,"93,600.94","93,696.94","93,600.94",1106
01/27/2025,"93,600.94",17,"93,600.94","93,696.94","93,600.94","1,107"
01/28/2025,"93,600.94",33,"93,600.94","93,696.94","93,600.94",1108
01/29/2025,"93,696.94",54,"93,600.94","93,792.94","93,600.94","1,109"
01/30/2025,"93,600.94",10,"93,696.94","93,696.94","93,600.94",1110
01/31/2025,"93,792.94",57,"93,498.22","93,792.94","93,498.22","1,111"
02/03/2025,"93,792.94",24,"94,512.95","94,512.95","93,408.93",1112
02/04/2025,"93,504.94",114,"93,504.94","93,600.94","93,312.93","1,113"
02/05/2025,"93,311.97",8,"93,312.93","93,312.93","93,216.93",1114
02/06/2025,"93,216.93",9,"96,000.96","102,625.03","93,216.93","1,115"
02/07/2025,"93,600.94",35,"93,408.93","93,600.94","93,120.93",1116
02/10/2025,"93,408.93",1,"93,312.93","94,176.94","93,312.93","1,117"
02/11/2025,"93,600.94",152,"93,600.94","93,600.94","93,216.93",1118
02/12/2025,"93,504.94",1,"93,408.93","93,504.94","93,216.93","1,119"
02/13/2025,"93,504.94",N/A,"93,504.94","93,504.94","93,504.94",1120
02/14/2025,"93,504.94",66,"93,120.93","93,696.94","93,024.93","1,121"
02/18/2025,"93,024.93",3,"93,312.93","93,312.93","93,024.93",1122
02/19/2025,"92,640.93",N/A,"96,000.96","96,000.96","92,640.93","1,123"
02/20/2025,"122,641.23",N/A,"122,641.23","122,641.23","122,641.23",1124
02/21/2025,"122,641.23",N/A,"122,641.23","122,641.23","122,641.23","1,125"
02/24/2025,"122,641.23",N/A,"122,641.23","153,601.54","91,680.92",1126
